sex,education,marriage,limit_bal,age,pay_0,bill_amt1,pay_amt1,utilization,utilization_avg,utilization_max,utilization_trend,payment_ratio,payment_ratio_avg,payment_to_limit,delinquent_months,max_delinquency,consecutive_late,revolving_months,over_limit,balance_growth,zero_payment_months,default,limit_bal_raw,bill_amt1_raw
Male,University,Married,30000.0,39.0,0,28628.0,2003.0,0.9542666666666667,0.6750444444444444,0.972,0.6371333333333333,0.06868998628257887,0.039924851698850856,0.06676666666666667,0,0,0,6,0,3.0090393104898046,1,0,30000.0,28628.0
Male,Graduate school,Married,480000.0,47.0,-1,10668.0,0.0,0.022225,0.1605777777777778,0.3286625,-0.30643750000000003,0.0,1.6985425611761278,0.0,0,0,0,2,0,0.06762256113794546,1,0,480000.0,10668.0
Male,University,Married,200000.0,45.0,-1,98974.0,10000.0,0.49487,0.18184333333333333,0.49487,0.48429999999999995,0.27152515680577805,1.2563542688188127,0.05,0,0,0,2,0,10.0,0,0,200000.0,98974.0
Male,High school,Single,50000.0,39.0,-1,238.0,0.0,0.00476,0.64607,0.97656,-0.9718,0.0,0.8574711042750356,0.0,0,0,0,3,0,0.004874252478086344,1,1,50000.0,238.0
Male,University,Married,20000.0,32.0,1,17913.0,0.0,0.89565,0.9505083333333334,1.01765,-0.0766,0.0,0.04597764031002777,0.0,5,2,5,1,0,0.921213679609154,2,1,20000.0,17913.0
Male,University,Married,60000.0,44.0,0,59331.0,2000.0,0.98885,0.9291527777777778,0.98885,0.06779999999999997,0.03637091054574551,0.036485960653812106,0.03333333333333333,0,0,0,6,0,1.073611638890397,0,0,60000.0,59331.0
Male,Graduate school,Single,200000.0,26.0,0,16000.0,0.0,0.08,0.01241,0.08,0.08554,0.0,1.6666666666666667,0.0,0,0,0,2,0,10.0,4,0,200000.0,16000.0
Male,University,Married,20000.0,27.0,0,16203.0,2000.0,0.81015,0.17294166666666666,0.81015,0.81015,0.43956043956043955,0.020572321997983912,0.1,0,0,0,3,0,10.0,5,0,20000.0,16203.0
Male,High school,Married,440000.0,35.0,0,13754.0,2017.0,0.03125909090909091,0.03302765151515152,0.053636363636363635,-0.022377272727272725,0.16313490779682951,0.5701021708418196,0.004584090909090909,0,0,0,5,0,0.5827966101694916,0,0,440000.0,13754.0
Male,Graduate school,Single,100000.0,34.0,-1,772.0,0.0,0.00772,0.00683,0.02562,0.00772,0.0,0.8350604490500864,0.0,2,2,0,0,0,10.0,4,0,100000.0,772.0
Male,University,Single,100000.0,38.0,0,95933.0,4499.0,0.95933,0.9719316666666665,0.98159,-0.016410000000000036,0.04649072045633034,0.043223238140505736,0.04499,0,0,0,6,0,0.9831819952036404,0,0,100000.0,95933.0
Male,University,Married,100000.0,48.0,0,11574.0,3500.0,0.11574,0.15399833333333332,0.17733,-0.06158999999999999,0.24021962937542896,0.10453961073548203,0.035,4,2,0,2,0,0.6526814413804771,2,0,100000.0,11574.0
Male,High school,Married,230000.0,46.0,-2,1313.0,1421.0,0.005708695652173913,0.005539855072463767,0.011152173913043479,0.000926086956521739,1.004950495049505,1.5041103347742837,0.006178260869565217,0,-2,0,0,0,1.1936363636363636,2,0,230000.0,1313.0
Male,Graduate school,Single,50000.0,37.0,0,13191.0,2000.0,0.26382,0.35437,0.45154,-0.18772,0.13643495463537758,0.16056948070007973,0.04,0,0,0,6,0,0.5842671745581787,0,0,50000.0,13191.0
Male,University,Married,50000.0,32.0,0,42163.0,1472.0,0.84326,0.5543366666666667,0.84326,0.49058,0.038481648018404264,0.036783278601174606,0.02944,0,0,0,6,0,2.3910060111148916,0,0,50000.0,42163.0
Male,University,Married,30000.0,41.0,1,14110.0,0.0,0.4703333333333333,0.49474444444444443,0.5316666666666666,-0.061333333333333295,0.0,0.05143630464432917,0.0,2,2,2,4,0,0.8846394984326019,1,0,30000.0,14110.0
Male,University,Single,140000.0,32.0,1,67923.0,3200.0,0.4851642857142857,0.5109047619047619,0.5411214285714285,-0.055957142857142816,0.04610153863885207,0.04399794803257622,0.022857142857142857,6,3,6,0,0,0.896590414087147,1,1,140000.0,67923.0
Male,High school,Single,60000.0,43.0,0,55800.0,1782.0,0.93,0.6749111111111111,0.93,0.5900833333333334,0.033486169573060734,0.06322688582352273,0.0297,0,0,0,6,0,2.735964697229713,0,0,60000.0,55800.0
Male,High school,Married,50000.0,41.0,1,26915.0,0.0,0.5383,0.5577900000000001,0.58522,-0.014800000000000035,0.0,0.04712547152004488,0.0,4,2,4,2,0,0.9732417284397035,2,0,50000.0,26915.0
Male,University,Single,350000.0,36.0,0,249663.0,8026.0,0.7133228571428571,0.6520204761904762,0.7133228571428571,0.11075999999999997,0.034784040773518016,0.03616742390147588,0.02293142857142857,0,0,0,6,0,1.1838148480063728,0,0,350000.0,249663.0
Male,High school,Married,20000.0,44.0,2,11623.0,1300.0,0.58115,0.6900583333333333,0.7747,-0.19355,0.10453522032807977,0.08547299393928139,0.065,5,2,5,1,0,0.7501613527817219,1,1,20000.0,11623.0
Male,University,Single,20000.0,30.0,0,16320.0,1238.0,0.816,0.7767666666666666,1.4337,0.816,0.04317500174373998,0.03700886426163363,0.0619,0,0,0,6,0,10.0,2,0,20000.0,16320.0
Male,University,Single,50000.0,36.0,0,46712.0,5000.0,0.93424,0.4901466666666667,1.01864,0.93424,0.09817010916516139,0.024587451079911036,0.1,2,2,0,2,0,10.0,4,0,50000.0,46712.0
Male,University,Married,20000.0,41.0,1,19951.0,0.0,0.99755,0.873425,1.0263,0.6975500000000001,0.0,0.05266922164519087,0.0,4,2,4,2,0,3.3251666666666666,2,1,20000.0,19951.0
Male,High school,Married,110000.0,34.0,0,23751.0,1717.0,0.21591818181818181,0.2401772727272727,0.2599727272727273,-0.044054545454545485,0.06849369714376895,0.08840701970141984,0.01560909090909091,0,0,0,6,0,0.8305416652096373,0,0,110000.0,23751.0
Male,Graduate school,Married,200000.0,44.0,-1,655.0,0.0,0.003275,-0.001275,0.003275,0.0078000000000000005,0.0,0.0,0.0,2,2,0,0,0,0.7237569060773481,6,1,200000.0,655.0
Male,University,Married,260000.0,46.0,2,82683.0,4000.0,0.31801153846153846,0.33308782051282054,0.34751923076923075,-0.02950769230769229,0.0473798919738463,0.04245099963314939,0.015384615384615385,6,2,6,0,0,0.915090476453987,0,1,260000.0,82683.0
Male,University,Married,150000.0,36.0,2,88655.0,0.0,0.5910333333333333,0.6272255555555556,0.7016,-0.1105666666666667,0.0,0.05470870331441563,0.0,2,2,2,4,0,0.8424078297225389,1,1,150000.0,88655.0
Male,University,Single,50000.0,33.0,0,23142.0,5494.0,0.46284,0.49262999999999996,0.6122,0.11893999999999999,0.19480887880292178,0.14690958923812583,0.10988,0,0,0,6,0,1.3458563535911603,0,0,50000.0,23142.0
Male,University,Single,150000.0,35.0,-1,13059.0,11526.0,0.08706,0.07070222222222221,0.12200666666666667,0.07276666666666666,1.0,1.4184113120368045,0.07684,0,0,0,1,0,6.090951492537314,1,0,150000.0,13059.0
Male,Graduate school,Single,250000.0,35.0,2,153798.0,15000.0,0.615192,0.686188,0.747352,-0.13216000000000006,0.09107910523887014,0.0599753341379533,0.06,6,2,6,0,0,0.8231623117353001,1,1,250000.0,153798.0
Male,Other,Single,50000.0,49.0,0,36869.0,1615.0,0.73738,0.45445,0.73738,0.54162,0.05167173252279635,0.10077404920409368,0.0323,0,0,0,6,0,3.76675521046179,0,0,50000.0,36869.0
Male,University,Married,50000.0,47.0,0,38830.0,1600.0,0.7766,0.5421966666666668,0.7766,0.39275999999999994,0.04461049461885909,0.07411871846079784,0.032,0,0,0,6,0,2.0232388495206335,0,0,50000.0,38830.0
Male,High school,Other,50000.0,44.0,2,41755.0,0.0,0.8351,0.8747066666666666,0.92156,-0.08646000000000009,0.0,0.041680976313395325,0.0,6,3,6,0,0,0.9061808238204783,1,0,50000.0,41755.0
Male,High school,Single,80000.0,40.0,1,81053.0,300.0,1.0131625,0.8854333333333333,1.033725,0.37187499999999996,0.0037813378373268464,0.031516274434811496,0.00375,6,2,6,0,1,1.5798881157047346,2,0,80000.0,81053.0
Male,High school,Married,20000.0,49.0,0,11572.0,2820.0,0.5786,0.8748083333333333,1.3635,-0.24939999999999996,0.1034103410341034,0.21713310560632457,0.141,0,0,0,6,0,0.6987922705314009,1,0,20000.0,11572.0
Male,University,Married,220000.0,47.0,2,233756.0,3000.0,1.0625272727272728,0.9183030303030303,1.0625272727272728,0.2456954545454546,0.013850991038408799,0.01969584126771272,0.013636363636363636,6,4,6,0,1,1.3007907491805923,3,1,220000.0,233756.0
Male,High school,Married,120000.0,39.0,-1,12190.0,1400.0,0.10158333333333333,0.13713055555555556,0.18386666666666668,-0.07701666666666668,0.10694370177984876,0.13331270073914267,0.011666666666666667,3,3,0,2,0,0.5687756625606569,3,1,120000.0,12190.0
Male,High school,Single,200000.0,39.0,0,84184.0,16000.0,0.42092,0.4557624999999999,0.478955,-0.007374999999999965,0.16703030556106524,0.09553731034234365,0.08,0,0,0,6,0,0.9827805601279492,0,0,200000.0,84184.0
Male,High school,Married,30000.0,47.0,0,118587.0,6624.0,3.9529,2.1644055555555552,3.9529,2.9604333333333335,0.07420102832946869,0.09116775142971316,0.2208,0,0,0,5,1,3.9829045475918585,0,0,30000.0,118587.0
Male,University,Single,50000.0,43.0,0,50756.0,1934.0,1.01512,0.70079,1.01512,0.83438,0.03825763570185156,0.04962675565584503,0.03868,0,0,0,6,1,5.616465641252628,0,0,50000.0,50756.0
Male,High school,Single,50000.0,42.0,2,4864.0,1252.0,0.09728,0.14208666666666667,0.17362,-0.07066,0.213070115724983,0.1384527049113325,0.02504,2,2,1,4,0,0.5792544956532095,1,0,50000.0,4864.0
Male,University,Married,230000.0,45.0,0,42770.0,2000.0,0.18595652173913044,0.07197608695652175,0.18595652173913044,0.17609130434782608,0.09057971014492754,1.4874972232947004,0.008695652173913044,0,0,0,4,0,10.0,0,0,230000.0,42770.0
Male,University,Single,280000.0,33.0,0,265120.0,9104.0,0.9468571428571428,0.7278476190476191,0.9468571428571428,0.34580357142857143,0.03814615710149542,0.03533181032624238,0.03251428571428571,0,0,0,6,0,1.575329035324876,0,0,280000.0,265120.0
Male,Graduate school,Single,70000.0,43.0,0,68228.0,2378.0,0.9746857142857143,0.8170238095238096,0.9746857142857143,0.44002857142857144,0.03606582240084932,0.03606234731060951,0.03397142857142857,0,0,0,6,0,1.82301074119596,0,0,70000.0,68228.0
Male,University,Married,120000.0,40.0,-1,112123.0,4089.0,0.9343583333333333,0.7226319444444446,0.9807,0.9343583333333333,0.03576051213880921,0.018898759914002,0.034075,0,0,0,5,0,10.0,2,0,120000.0,112123.0
Male,Graduate school,Single,170000.0,39.0,0,138811.0,5505.0,0.816535294117647,0.7425049019607842,0.816535294117647,0.21621764705882351,0.04041049131229492,0.03688175254788565,0.03238235294117647,0,0,0,6,0,1.3601720657691025,0,0,170000.0,138811.0
Male,High school,Married,30000.0,41.0,1,17301.0,1295.0,0.5767,0.6068111111111111,0.6403333333333333,-0.06363333333333332,0.07188454066056064,0.05064322041494238,0.043166666666666666,3,2,3,3,0,0.9006246746486205,1,0,30000.0,17301.0
Male,University,Married,20000.0,33.0,0,18706.0,1275.0,0.9353,0.62105,0.97545,0.9353,0.07292798718755363,0.04073138079624863,0.06375,2,2,0,3,0,10.0,4,1,20000.0,18706.0
Male,High school,Single,20000.0,35.0,0,16500.0,1281.0,0.825,0.9011083333333333,0.96655,-0.07480000000000009,0.07529978838466965,0.05164082098891307,0.06405,0,0,0,6,0,0.9168704156479217,0,0,20000.0,16500.0
Male,Graduate school,Single,220000.0,39.0,3,184140.0,7500.0,0.837,0.8826575757575758,0.9339863636363637,-0.0969863636363637,0.040087872616775974,0.0388515332247018,0.03409090909090909,3,3,2,3,0,0.8961586941604169,0,1,220000.0,184140.0
Male,University,Single,50000.0,44.0,0,20995.0,3000.0,0.4199,0.23465,0.446,0.4199,0.13797544037161386,0.10720311879438989,0.06,0,0,0,4,0,10.0,2,0,50000.0,20995.0
Male,Other,Married,300000.0,46.0,0,289299.0,15000.0,0.96433,0.5023833333333333,1.00051,0.9560066666666667,0.0505045403581782,0.2550097815596343,0.05,0,0,0,5,0,10.0,0,0,300000.0,289299.0
Male,University,Single,430000.0,29.0,-2,1442.0,3058.0,0.0033534883720930234,0.0021240310077519377,0.007111627906976744,0.0033534883720930234,1.0,2.0201109570041607,0.007111627906976744,0,-2,0,0,0,10.0,3,0,430000.0,1442.0
Male,University,Married,30000.0,36.0,-1,1226.0,0.0,0.04086666666666667,0.015477777777777778,0.04086666666666667,0.04086666666666667,0.0,1.3333333333333333,0.0,1,2,0,0,0,10.0,2,1,30000.0,1226.0
Male,High school,Other,20000.0,46.0,0,14075.0,2000.0,0.70375,0.6738916666666666,0.91625,0.70375,0.12884107453456162,0.06418468740701379,0.1,0,0,0,6,0,10.0,2,0,20000.0,14075.0
Male,Graduate school,Married,210000.0,40.0,0,119752.0,10030.0,0.570247619047619,0.5074507936507936,0.570247619047619,0.11411428571428567,0.08725381028603243,0.08259578175262117,0.04776190476190476,0,0,0,6,0,1.2501774752578612,0,0,210000.0,119752.0
Male,University,Married,80000.0,31.0,0,47464.0,3000.0,0.5933,0.5350333333333334,0.666425,0.24488750000000004,0.06040471156750227,0.1430282561599129,0.0375,0,0,0,6,0,1.7028665733864312,0,1,80000.0,47464.0
Male,High school,Single,30000.0,31.0,0,28275.0,2000.0,0.9425,0.9534777777777776,0.9924,0.009133333333333327,0.06717721348918447,0.07005709407187145,0.06666666666666667,0,0,0,6,0,1.0097853648083996,0,0,30000.0,28275.0
Male,Graduate school,Married,220000.0,47.0,2,165665.0,2008.0,0.7530227272727272,0.6336227272727272,0.7530227272727272,0.36684545454545453,0.012281796273869378,0.040695229252660316,0.009127272727272727,3,2,3,3,0,1.949940559564025,0,1,220000.0,165665.0
Male,University,Single,80000.0,32.0,0,22753.0,3000.0,0.2844125,0.31011666666666665,0.37275,0.008387499999999992,0.11977960552583247,0.11217538651978275,0.0375,0,0,0,6,0,1.0303867403314917,0,0,80000.0,22753.0
Male,University,Married,480000.0,31.0,0,55346.0,4000.0,0.11530416666666667,0.12159409722222224,0.12743333333333334,-0.0033020833333333305,0.06848025200732738,0.05446379814535146,0.008333333333333333,0,0,0,6,0,0.9721592805325745,0,0,480000.0,55346.0
Male,Graduate school,Single,150000.0,33.0,0,94020.0,3040.0,0.6268,0.3936677777777778,0.6268,0.41306,0.03895538071196084,0.10337146100222676,0.020266666666666665,0,0,0,6,0,2.932534855431833,0,0,150000.0,94020.0
Male,High school,Married,60000.0,31.0,1,36243.0,0.0,0.60405,0.2970333333333333,0.60405,0.60405,0.0,0.004839454512897358,0.0,2,2,2,2,0,10.0,5,0,60000.0,36243.0
Male,University,Single,80000.0,33.0,2,24928.0,0.0,0.3116,0.34204999999999997,0.3984875,-0.0868875,0.0,0.059395780002345,0.0,2,2,2,4,0,0.7819567740518837,2,1,80000.0,24928.0
Male,University,Married,50000.0,32.0,0,46827.0,2084.0,0.93654,0.7691033333333334,0.991,0.55422,0.04329579922715752,0.029098966444117847,0.04168,0,0,0,6,0,2.449623352165725,0,0,50000.0,46827.0
Male,High school,Single,50000.0,34.0,1,33776.0,1900.0,0.67552,0.7066933333333334,0.73836,-0.04830000000000001,0.0545600735125201,0.045767861743169325,0.038,6,2,6,0,0,0.9332707026608825,2,1,50000.0,33776.0
Male,High school,Married,180000.0,42.0,0,177027.0,7003.0,0.9834833333333334,0.864225925925926,0.9834833333333334,0.28650555555555557,0.040331730353903306,0.038044640314869656,0.038905555555555554,0,0,0,6,0,1.4110684223951027,0,0,180000.0,177027.0
Male,University,Married,100000.0,39.0,0,10603.0,1315.0,0.10603,0.05799666666666667,0.1246,0.10603,0.11205794631444398,0.03544087973001078,0.01315,0,0,0,4,0,10.0,4,1,100000.0,10603.0
Male,High school,Married,240000.0,42.0,2,259511.0,11000.0,1.0812958333333333,0.9818590277777779,1.0812958333333333,0.2649916666666666,0.042601313669599704,0.030996444889349998,0.04583333333333333,6,2,6,0,1,1.324623685003037,2,0,240000.0,259511.0
Male,High school,Married,50000.0,49.0,0,49331.0,2000.0,0.98662,0.7753166666666665,0.98662,0.3420200000000001,0.04307652544745741,0.08175343248611709,0.04,0,0,0,6,0,1.5305926155755507,0,1,50000.0,49331.0
Male,High school,Married,20000.0,40.0,0,8151.0,1153.0,0.40755,0.5632416666666668,0.6871,-0.27955,0.12795472200643657,0.126683718985795,0.05765,0,0,0,6,0,0.5931451026051521,0,0,20000.0,8151.0
Male,University,Married,50000.0,30.0,0,48591.0,12000.0,0.97182,0.7508533333333333,1.0027,0.5843400000000001,0.3162555344718533,0.20498326727897198,0.24,0,0,0,6,0,2.508052028491793,0,0,50000.0,48591.0
Male,University,Married,200000.0,31.0,-2,6926.0,1747.0,0.03463,0.0077624999999999994,0.03463,0.03463,1.0,0.936620844126281,0.008735,0,-2,0,0,0,10.0,3,0,200000.0,6926.0
Male,University,Single,180000.0,32.0,0,22832.0,1429.0,0.12684444444444445,0.05031203703703704,0.12684444444444445,0.12684444444444445,0.07321822001332172,0.018970829858413075,0.00793888888888889,0,0,0,4,0,10.0,4,0,180000.0,22832.0
Male,Graduate school,Single,320000.0,33.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,1,320000.0,0.0
Male,High school,Single,200000.0,48.0,0,87035.0,2915.0,0.435175,0.26415416666666663,0.435175,0.36346,0.03665329628185945,0.26196422958692517,0.014575,0,0,0,4,0,6.068116851425783,1,0,200000.0,87035.0
Male,University,Single,20000.0,41.0,0,10142.0,1200.0,0.5071,0.6605500000000001,0.76685,-0.25975000000000004,0.11040574109853712,0.15748894042439912,0.06,2,2,0,4,0,0.6612766512355741,1,1,20000.0,10142.0
Male,Graduate school,Single,200000.0,38.0,-2,5607.0,0.0,0.028035,0.005995,0.028035,0.027535,0.0,1.3457694724389506,0.0,0,-2,0,0,0,10.0,2,0,200000.0,5607.0
Male,High school,Single,20000.0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,0,20000.0,0.0
Male,University,Single,50000.0,39.0,1,50180.0,0.0,1.0036,0.67969,1.0036,0.6601,0.0,0.032578689400607395,0.0,6,3,6,0,1,2.921688500727802,3,0,50000.0,50180.0
Male,University,Single,50000.0,25.0,0,50479.0,1649.0,1.00958,0.7688733333333334,1.00958,0.6321399999999999,0.0341450283679132,0.06541386007695317,0.03298,0,0,0,6,1,2.6748092412039,0,1,50000.0,50479.0
Male,University,Married,80000.0,43.0,0,44620.0,1582.0,0.55775,0.4637916666666666,0.55775,0.16212499999999996,0.04690325832369771,0.15853091422737017,0.019775,0,0,0,6,0,1.4097946287519747,0,0,80000.0,44620.0
Male,Graduate school,Single,180000.0,33.0,0,48252.0,9024.0,0.2680666666666667,0.12745,0.2680666666666667,0.2683,0.2287394489366556,0.3268651835398235,0.050133333333333335,0,0,0,3,0,10.0,2,0,180000.0,48252.0
Male,High school,Married,80000.0,42.0,-2,-1590.0,4666.0,-0.019875,-0.16568750000000002,-0.019875,0.291625,0.745843989769821,0.7366853911006014,0.058325,0,-2,0,0,0,0.0,1,0,80000.0,-1590.0
Male,University,Single,150000.0,36.0,2,87021.0,2000.0,0.58014,0.5973177777777777,0.6216066666666666,-0.04146666666666665,0.023065922406237026,0.039231897725409436,0.013333333333333334,6,3,6,0,0,0.9332911487435784,0,0,150000.0,87021.0
Male,University,Single,20000.0,37.0,-1,830.0,17597.0,0.0415,0.7267000000000001,0.90835,-0.86685,1.0,0.8870325214432798,0.87985,0,0,0,4,0,0.04568723509660373,1,0,20000.0,830.0
Male,Graduate school,Married,300000.0,42.0,-1,1653.0,1734.0,0.00551,0.001881666666666667,0.00578,0.00551,1.0,0.1748336358136721,0.00578,0,-1,0,0,0,10.0,5,0,300000.0,1653.0
Male,University,Single,30000.0,35.0,1,25601.0,2000.0,0.8533666666666667,0.8726222222222223,0.9059666666666667,-0.05259999999999998,0.07438815740534108,0.03864063735521948,0.06666666666666667,4,3,4,2,0,0.9419404687442511,2,0,30000.0,25601.0
Male,University,Married,140000.0,49.0,0,35815.0,1590.0,0.2558214285714286,0.26777738095238096,0.2751571428571429,-0.019314285714285673,0.043206521739130435,0.044654115911316135,0.011357142857142857,0,0,0,6,0,0.9298008774890314,0,0,140000.0,35815.0
Male,Graduate school,Married,80000.0,36.0,1,8415.0,2181.0,0.1051875,0.06767083333333333,0.1288125,0.089425,0.2116448326055313,0.5431966726084373,0.0272625,4,3,4,0,0,6.673275178429818,2,1,80000.0,8415.0
Male,University,Married,20000.0,45.0,0,13243.0,1500.0,0.66215,0.30428333333333335,0.66215,0.66215,0.1282160868450295,0.2570179097241405,0.075,0,0,0,4,0,10.0,3,0,20000.0,13243.0
Male,University,Married,70000.0,35.0,0,69388.0,3439.0,0.9912571428571428,0.8887904761904761,1.006857142857143,0.2672714285714286,0.048793984108967084,0.05748795726388714,0.04912857142857143,0,0,0,6,0,1.369166715996764,0,1,70000.0,69388.0
Male,University,Single,320000.0,36.0,0,318022.0,10810.0,0.99381875,0.6000286458333334,1.004875,0.660878125,0.033617365343948255,0.025906856960495588,0.03378125,0,0,0,6,0,2.9849729212228158,0,0,320000.0,318022.0
Male,University,Married,80000.0,46.0,0,31290.0,780.0,0.391125,0.0716875,0.391125,0.38625,1.0,0.5874880153403643,0.00975,1,2,0,2,0,10.0,2,0,80000.0,31290.0
Male,University,Married,50000.0,33.0,0,28086.0,1500.0,0.56172,0.4881333333333333,0.58176,0.18181999999999998,0.05156765676567657,0.05336362947042702,0.03,0,0,0,6,0,1.478599631481969,0,0,50000.0,28086.0
Male,University,Married,80000.0,41.0,0,15824.0,2000.0,0.1978,0.13495625,0.1978,0.11936250000000001,0.15648227838197323,0.17409702060664559,0.025,0,0,0,6,0,2.5217529880478087,0,0,80000.0,15824.0
Male,High school,Single,110000.0,38.0,0,52708.0,2469.0,0.47916363636363635,0.42531060606060606,0.47916363636363635,0.10726363636363634,0.04839183865467161,0.03753874831721248,0.022445454545454546,0,0,0,6,0,1.2884206409347576,0,0,110000.0,52708.0
Male,University,Married,50000.0,45.0,0,49573.0,2245.0,0.99146,0.7316833333333332,0.99146,0.61286,0.04542971042353846,0.08348556635228081,0.0449,0,0,0,6,0,2.618753301637612,0,0,50000.0,49573.0
Male,High school,Married,50000.0,42.0,2,10343.0,2000.0,0.20686,0.28655,0.36,-0.15314,0.16446015952635473,0.11869493851314034,0.04,2,2,1,4,0,0.5746111111111111,2,1,50000.0,10343.0
Male,University,Married,20000.0,38.0,0,14966.0,1565.0,0.7483,0.8611333333333332,0.9369,-0.1886,0.09614203219068682,0.0682476328758841,0.07825,0,0,0,6,0,0.7986978332799658,0,0,20000.0,14966.0
Male,Graduate school,Married,120000.0,42.0,2,63598.0,0.0,0.5299833333333334,0.5549611111111111,0.6083083333333333,-0.07832499999999998,0.0,0.05312075510688238,0.0,3,2,2,3,0,0.871241283888379,2,0,120000.0,63598.0
Male,University,Single,30000.0,37.0,0,23422.0,1397.0,0.7807333333333333,0.8639444444444444,0.9586666666666667,-0.1779333333333334,0.057195496417604914,0.0556491657312369,0.046566666666666666,0,0,0,6,0,0.8143949930458971,0,0,30000.0,23422.0
Male,University,Other,50000.0,34.0,0,8603.0,1200.0,0.17206,0.12175333333333334,0.17484,0.17206,0.15469898156503803,0.06694263592346106,0.024,0,0,0,6,0,10.0,3,0,50000.0,8603.0
Male,High school,Single,100000.0,35.0,1,23704.0,0.0,0.23704,0.118465,0.23704,0.22443,0.0,0.5764878889674616,0.0,2,2,2,1,0,10.0,1,1,100000.0,23704.0
Male,University,Single,50000.0,35.0,3,150.0,0.0,0.003,0.005183333333333333,0.0161,-0.0131,0.0,1.6666666666666667,0.0,5,3,5,0,0,0.18633540372670807,4,0,50000.0,150.0
Male,University,Single,30000.0,34.0,0,17803.0,1626.0,0.5934333333333334,0.31349444444444446,0.65,0.5934333333333334,0.08501516260587681,0.023936294878138555,0.0542,0,0,0,4,0,10.0,4,0,30000.0,17803.0
Male,University,Married,40000.0,38.0,3,38291.0,0.0,0.957275,0.9748125000000001,1.0131,-0.039225000000000065,0.0,0.03283119319431011,0.0,3,3,2,3,0,0.9606372303060713,2,1,40000.0,38291.0
Male,University,Married,190000.0,39.0,2,166611.0,7820.0,0.8769,0.8972947368421055,0.920721052631579,-0.04382105263157898,0.04594702578203953,0.03240343643497425,0.04115789473684211,4,2,4,2,0,0.9524057232032103,1,1,190000.0,166611.0
Male,High school,Married,10000.0,39.0,1,10866.0,0.0,1.0866,0.97815,1.0866,0.1532,0.0,0.05498251616413801,0.0,2,2,2,4,1,1.164131133490465,1,1,10000.0,10866.0
Male,High school,Married,50000.0,43.0,0,50444.0,2000.0,1.00888,0.8029299999999999,1.01024,0.60334,0.04027872880331897,0.03879048749862352,0.04,0,0,0,6,1,2.487744735414509,0,0,50000.0,50444.0
Male,University,Single,20000.0,34.0,0,17676.0,2000.0,0.8838,0.9210166666666666,0.96575,-0.08194999999999997,0.11331444759206799,0.08656816086006097,0.1,1,2,0,5,0,0.9151436707222366,0,0,20000.0,17676.0
Male,High school,Single,120000.0,37.0,-2,2284.0,2007.0,0.019033333333333333,0.0184875,0.038658333333333336,-0.0030500000000000006,1.0,1.7929686888242324,0.016725,0,-2,0,0,0,0.8618867924528302,0,0,120000.0,2284.0
Male,High school,Single,50000.0,43.0,0,50517.0,2015.0,1.01034,0.6075033333333334,1.01034,0.64574,0.04177897574123989,0.8700304271077558,0.0403,0,0,0,5,1,2.771091607240812,0,0,50000.0,50517.0
Male,Graduate school,Single,310000.0,31.0,0,279711.0,10143.0,0.9022935483870967,0.7856381720430107,0.9022935483870967,0.3119903225806452,0.038071894811517286,0.0425951802333557,0.03271935483870968,0,0,0,6,0,1.528525525427063,0,0,310000.0,279711.0
Male,High school,Single,240000.0,45.0,1,221341.0,7000.0,0.9222541666666667,0.8523243055555555,0.9222541666666667,0.13488750000000005,0.03282316752944707,0.033951187308455436,0.029166666666666667,2,2,2,4,0,1.1713147199525846,0,0,240000.0,221341.0
Male,University,Married,50000.0,47.0,1,-658.0,47000.0,-0.01316,0.36961333333333335,0.92684,-0.01316,1.0141987829614605,1.6666666666666667,0.94,3,2,1,0,0,0.0,4,1,50000.0,-658.0
Male,Graduate school,Single,210000.0,40.0,-1,1535.0,2652.0,0.007309523809523809,0.006622222222222223,0.012628571428571428,0.000995238095238095,1.0,1.991504946587338,0.012628571428571428,0,-1,0,0,0,1.1576168929110107,0,1,210000.0,1535.0
Male,University,Married,60000.0,31.0,1,16253.0,0.0,0.2708833333333333,0.2992916666666667,0.3683666666666667,-0.09748333333333337,0.0,0.0965873987367248,0.0,4,2,4,2,0,0.7353633155370555,2,0,60000.0,16253.0
Male,University,Single,20000.0,31.0,0,13192.0,1230.0,0.6596,0.7766583333333333,0.8647,-0.14590000000000003,0.08660752006759612,0.09352360793709698,0.0615,2,2,0,4,0,0.8188702669149597,1,1,20000.0,13192.0
Male,University,Single,50000.0,43.0,0,50785.0,3000.0,1.0157,0.9387966666666667,1.01962,0.23938000000000004,0.061590260526802026,0.0408049332604495,0.06,0,0,0,6,1,1.3083522258862326,1,1,50000.0,50785.0
Male,University,Single,30000.0,39.0,0,24065.0,2005.0,0.8021666666666667,0.7969499999999999,0.9778333333333333,0.4524,0.07813717848791894,0.07319589835873087,0.06683333333333333,0,0,0,6,0,2.293433717716573,0,1,30000.0,24065.0
Male,Graduate school,Single,60000.0,29.0,1,43434.0,2100.0,0.7239,0.7463861111111111,0.7894833333333333,-0.06558333333333333,0.04716769237680248,0.043793349782172836,0.035,4,2,3,2,0,0.9169287930925288,1,1,60000.0,43434.0
